2023-12-03 20:25:40,698 - INFO - === Script execution START (FLS Classification) at: 2023-12-03 20:25:40.698066 ===
2023-12-05 23:59:25,048 - INFO - FinBERT-FLS classification completed for document 656e5e7584f5159b98214764. Label: Not FLS, Score: 0.5292409062385559
2023-12-05 23:59:25,334 - INFO - FinBERT-FLS classification completed for document 656e5e9d84f5159b9821476b. Label: Not FLS, Score: 0.9742567539215088
2023-12-05 23:59:26,219 - INFO - FinBERT-FLS classification completed for document 656e5e9d84f5159b9821476c. Label: Specific FLS, Score: 0.8910620808601379
2023-12-05 23:59:26,456 - INFO - FinBERT-FLS classification completed for document 656e5e9d84f5159b9821476d. Label: Not FLS, Score: 0.9755129814147949
2023-12-05 23:59:27,196 - INFO - FinBERT-FLS classification completed for document 656e5e9e84f5159b9821476e. Label: Not FLS, Score: 0.9775667786598206
2023-12-05 23:59:27,489 - INFO - FinBERT-FLS classification completed for document 656e5ebb84f5159b98214775. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:28,128 - INFO - FinBERT-FLS classification completed for document 656e5ef384f5159b98214782. Label: Not FLS, Score: 0.6298097372055054
2023-12-05 23:59:28,487 - INFO - FinBERT-FLS classification completed for document 656e5ef384f5159b98214783. Label: Not FLS, Score: 0.976738452911377
2023-12-05 23:59:28,837 - INFO - FinBERT-FLS classification completed for document 656e5f3284f5159b98214790. Label: Not FLS, Score: 0.4974851906299591
2023-12-05 23:59:29,438 - INFO - FinBERT-FLS classification completed for document 656e5f3384f5159b98214791. Label: Not FLS, Score: 0.9159045815467834
2023-12-05 23:59:29,730 - INFO - FinBERT-FLS classification completed for document 656e5f3384f5159b98214792. Label: Not FLS, Score: 0.5656387209892273
2023-12-05 23:59:30,102 - INFO - FinBERT-FLS classification completed for document 656e5f3384f5159b98214793. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:30,319 - INFO - FinBERT-FLS classification completed for document 656e5f5984f5159b9821479a. Label: Not FLS, Score: 0.9779185652732849
2023-12-05 23:59:30,710 - INFO - FinBERT-FLS classification completed for document 656e5f5984f5159b9821479b. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:31,046 - INFO - FinBERT-FLS classification completed for document 656e5f5a84f5159b9821479c. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:31,277 - INFO - FinBERT-FLS classification completed for document 656e5f5a84f5159b9821479d. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:31,572 - INFO - FinBERT-FLS classification completed for document 656e5f8384f5159b982147a4. Label: Not FLS, Score: 0.9061346054077148
2023-12-05 23:59:31,869 - INFO - FinBERT-FLS classification completed for document 656e5f8384f5159b982147a5. Label: Not FLS, Score: 0.9620622992515564
2023-12-05 23:59:32,388 - INFO - FinBERT-FLS classification completed for document 656e5f8484f5159b982147a6. Label: Not FLS, Score: 0.810809850692749
2023-12-05 23:59:32,637 - INFO - FinBERT-FLS classification completed for document 656e5f8484f5159b982147a7. Label: Not FLS, Score: 0.9816651940345764
2023-12-05 23:59:33,026 - INFO - FinBERT-FLS classification completed for document 656e5f8684f5159b982147a8. Label: Not FLS, Score: 0.983878493309021
2023-12-05 23:59:33,304 - INFO - FinBERT-FLS classification completed for document 656e5fb384f5159b982147af. Label: Not FLS, Score: 0.9204520583152771
2023-12-05 23:59:33,638 - INFO - FinBERT-FLS classification completed for document 656e5fb384f5159b982147b0. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:33,901 - INFO - FinBERT-FLS classification completed for document 656e5fb484f5159b982147b1. Label: Not FLS, Score: 0.9267541766166687
2023-12-05 23:59:34,103 - INFO - FinBERT-FLS classification completed for document 656e5fd484f5159b982147b8. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:34,282 - INFO - FinBERT-FLS classification completed for document 656e5fd584f5159b982147b9. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:35,068 - INFO - FinBERT-FLS classification completed for document 656e5ff984f5159b982147c0. Label: Not FLS, Score: 0.9719582200050354
2023-12-05 23:59:35,610 - INFO - FinBERT-FLS classification completed for document 656e5ff984f5159b982147c1. Label: Not FLS, Score: 0.9339295029640198
2023-12-05 23:59:36,023 - INFO - FinBERT-FLS classification completed for document 656e5ffa84f5159b982147c2. Label: Not FLS, Score: 0.9633368253707886
2023-12-05 23:59:36,758 - INFO - FinBERT-FLS classification completed for document 656e5ffa84f5159b982147c3. Label: Specific FLS, Score: 0.8791211247444153
2023-12-05 23:59:37,586 - INFO - FinBERT-FLS classification completed for document 656e5ffa84f5159b982147c4. Label: Not FLS, Score: 0.483795702457428
2023-12-05 23:59:37,866 - INFO - FinBERT-FLS classification completed for document 656e603084f5159b982147cb. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:38,145 - INFO - FinBERT-FLS classification completed for document 656e603084f5159b982147cc. Label: Not FLS, Score: 0.7134188413619995
2023-12-05 23:59:39,026 - INFO - FinBERT-FLS classification completed for document 656e603084f5159b982147cd. Label: Not FLS, Score: 0.9833027720451355
2023-12-05 23:59:39,337 - INFO - FinBERT-FLS classification completed for document 656e606684f5159b982147d4. Label: Not FLS, Score: 0.9336949586868286
2023-12-05 23:59:39,514 - INFO - FinBERT-FLS classification completed for document 656e606784f5159b982147d5. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:39,845 - INFO - FinBERT-FLS classification completed for document 656e606784f5159b982147d6. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:40,161 - INFO - FinBERT-FLS classification completed for document 656e606784f5159b982147d7. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:40,336 - INFO - FinBERT-FLS classification completed for document 656e609b84f5159b982147df. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:40,476 - INFO - FinBERT-FLS classification completed for document 656e609c84f5159b982147e0. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:41,002 - INFO - FinBERT-FLS classification completed for document 656e609c84f5159b982147e1. Label: Not FLS, Score: 0.9860746264457703
2023-12-05 23:59:41,232 - INFO - FinBERT-FLS classification completed for document 656e609c84f5159b982147e2. Label: Not FLS, Score: 0.9865625500679016
2023-12-05 23:59:41,552 - INFO - FinBERT-FLS classification completed for document 656e60d184f5159b982147e9. Label: Specific FLS, Score: 0.8760986924171448
2023-12-05 23:59:41,923 - INFO - FinBERT-FLS classification completed for document 656e60d184f5159b982147ea. Label: Not FLS, Score: 0.9868564009666443
2023-12-05 23:59:42,375 - INFO - FinBERT-FLS classification completed for document 656e60d184f5159b982147eb. Label: Not FLS, Score: 0.9693929553031921
2023-12-05 23:59:42,927 - INFO - FinBERT-FLS classification completed for document 656e60d284f5159b982147ec. Label: Not FLS, Score: 0.9823994636535645
2023-12-05 23:59:43,436 - INFO - FinBERT-FLS classification completed for document 656e60d284f5159b982147ed. Label: Not FLS, Score: 0.9775525331497192
2023-12-05 23:59:43,908 - INFO - FinBERT-FLS classification completed for document 656e60fd84f5159b982147f4. Label: Not FLS, Score: 0.9754212498664856
2023-12-05 23:59:44,878 - INFO - FinBERT-FLS classification completed for document 656e60fd84f5159b982147f5. Label: Not FLS, Score: 0.9738580584526062
2023-12-05 23:59:45,569 - INFO - FinBERT-FLS classification completed for document 656e60fe84f5159b982147f6. Label: Not FLS, Score: 0.9032917618751526
2023-12-05 23:59:45,865 - INFO - FinBERT-FLS classification completed for document 656e60fe84f5159b982147f7. Label: Not FLS, Score: 0.9754212498664856
2023-12-05 23:59:46,141 - INFO - FinBERT-FLS classification completed for document 656e60fe84f5159b982147f8. Label: Not FLS, Score: 0.8737249374389648
2023-12-05 23:59:46,830 - INFO - FinBERT-FLS classification completed for document 656e613584f5159b982147ff. Label: Not FLS, Score: 0.976226270198822
2023-12-05 23:59:47,410 - INFO - FinBERT-FLS classification completed for document 656e613584f5159b98214800. Label: Not FLS, Score: 0.9748156070709229
2023-12-05 23:59:47,591 - INFO - FinBERT-FLS classification completed for document 656e613584f5159b98214801. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:47,841 - INFO - FinBERT-FLS classification completed for document 656e613684f5159b98214802. Label: Not FLS, Score: 0.9844450354576111
2023-12-05 23:59:48,083 - INFO - FinBERT-FLS classification completed for document 656e613684f5159b98214803. Label: Not FLS, Score: 0.7175590395927429
2023-12-05 23:59:48,263 - INFO - FinBERT-FLS classification completed for document 656e616f84f5159b98214810. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:48,952 - INFO - FinBERT-FLS classification completed for document 656e616f84f5159b98214811. Label: Not FLS, Score: 0.975487232208252
2023-12-05 23:59:49,255 - INFO - FinBERT-FLS classification completed for document 656e617084f5159b98214812. Label: Not FLS, Score: 0.9815131425857544
2023-12-05 23:59:49,557 - INFO - FinBERT-FLS classification completed for document 656e617084f5159b98214813. Label: Not FLS, Score: 0.8742824196815491
2023-12-05 23:59:50,121 - INFO - FinBERT-FLS classification completed for document 656e617084f5159b98214814. Label: Not FLS, Score: 0.9830458164215088
2023-12-05 23:59:50,313 - INFO - FinBERT-FLS classification completed for document 656e61a284f5159b98214821. Label: Not FLS, Score: 0.9533294439315796
2023-12-05 23:59:50,675 - INFO - FinBERT-FLS classification completed for document 656e61a384f5159b98214822. Label: Not FLS, Score: 0.9820335507392883
2023-12-05 23:59:51,124 - INFO - FinBERT-FLS classification completed for document 656e61a384f5159b98214823. Label: Not FLS, Score: 0.955621600151062
2023-12-05 23:59:51,456 - INFO - FinBERT-FLS classification completed for document 656e61a384f5159b98214824. Label: Not FLS, Score: 0.9806362986564636
2023-12-05 23:59:51,674 - INFO - FinBERT-FLS classification completed for document 656e61d484f5159b9821482b. Label: Not FLS, Score: 0.9511869549751282
2023-12-05 23:59:52,161 - INFO - FinBERT-FLS classification completed for document 656e61d484f5159b9821482c. Label: Not FLS, Score: 0.9730388522148132
2023-12-05 23:59:52,489 - INFO - FinBERT-FLS classification completed for document 656e61d484f5159b9821482d. Label: Not FLS, Score: 0.9730388522148132
2023-12-05 23:59:52,733 - INFO - FinBERT-FLS classification completed for document 656e61d584f5159b9821482e. Label: Not FLS, Score: 0.9703972935676575
2023-12-05 23:59:53,232 - INFO - FinBERT-FLS classification completed for document 656e61d584f5159b9821482f. Label: Not FLS, Score: 0.9730388522148132
2023-12-05 23:59:53,497 - INFO - FinBERT-FLS classification completed for document 656e61ff84f5159b98214836. Label: Not FLS, Score: 0.9760684967041016
2023-12-05 23:59:53,808 - INFO - FinBERT-FLS classification completed for document 656e61ff84f5159b98214837. Label: Not FLS, Score: 0.970887303352356
2023-12-05 23:59:54,251 - INFO - FinBERT-FLS classification completed for document 656e622984f5159b9821483e. Label: Not FLS, Score: 0.9704874157905579
2023-12-05 23:59:54,501 - INFO - FinBERT-FLS classification completed for document 656e622984f5159b9821483f. Label: Not FLS, Score: 0.9125702977180481
2023-12-05 23:59:54,755 - INFO - FinBERT-FLS classification completed for document 656e622984f5159b98214840. Label: Specific FLS, Score: 0.49079927802085876
2023-12-05 23:59:55,108 - INFO - FinBERT-FLS classification completed for document 656e622984f5159b98214841. Label: Not FLS, Score: 0.9764252305030823
2023-12-05 23:59:55,595 - INFO - FinBERT-FLS classification completed for document 656e625284f5159b98214848. Label: Not FLS, Score: 0.9511869549751282
2023-12-05 23:59:56,090 - INFO - FinBERT-FLS classification completed for document 656e625384f5159b98214849. Label: Not FLS, Score: 0.978031575679779
2023-12-05 23:59:56,775 - INFO - FinBERT-FLS classification completed for document 656e625384f5159b9821484a. Label: Not FLS, Score: 0.9761106371879578
2023-12-05 23:59:57,066 - INFO - FinBERT-FLS classification completed for document 656e625384f5159b9821484b. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:57,295 - INFO - FinBERT-FLS classification completed for document 656e625484f5159b9821484c. Label: Not FLS, Score: 0.9749909043312073
2023-12-05 23:59:57,662 - INFO - FinBERT-FLS classification completed for document 656e628084f5159b98214853. Label: Not FLS, Score: 0.9839226603507996
2023-12-05 23:59:57,921 - INFO - FinBERT-FLS classification completed for document 656e628084f5159b98214854. Label: Not FLS, Score: 0.39682647585868835
2023-12-05 23:59:58,107 - INFO - FinBERT-FLS classification completed for document 656e628084f5159b98214855. Label: Not FLS, Score: 0.9768572449684143
2023-12-05 23:59:58,377 - INFO - FinBERT-FLS classification completed for document 656e628084f5159b98214856. Label: Not FLS, Score: 0.9780693054199219
2023-12-05 23:59:59,228 - INFO - FinBERT-FLS classification completed for document 656e628184f5159b98214857. Label: Not FLS, Score: 0.8289391398429871
2023-12-05 23:59:59,443 - INFO - FinBERT-FLS classification completed for document 656e62ae84f5159b9821485e. Label: Not FLS, Score: 0.9285335540771484
2023-12-05 23:59:59,800 - INFO - FinBERT-FLS classification completed for document 656e62ae84f5159b9821485f. Label: Not FLS, Score: 0.963581919670105
2023-12-06 00:00:00,072 - INFO - FinBERT-FLS classification completed for document 656e62ae84f5159b98214860. Label: Specific FLS, Score: 0.7461844682693481
2023-12-06 00:00:00,308 - INFO - FinBERT-FLS classification completed for document 656e62af84f5159b98214861. Label: Not FLS, Score: 0.975578784942627
2023-12-06 00:00:00,890 - INFO - FinBERT-FLS classification completed for document 656e62d484f5159b98214868. Label: Not FLS, Score: 0.9787447452545166
2023-12-06 00:00:01,564 - INFO - FinBERT-FLS classification completed for document 656e62d484f5159b98214869. Label: Not FLS, Score: 0.9787246584892273
2023-12-06 00:00:01,764 - INFO - FinBERT-FLS classification completed for document 656e62d584f5159b9821486a. Label: Not FLS, Score: 0.9228314757347107
2023-12-06 00:00:02,051 - INFO - FinBERT-FLS classification completed for document 656e62d584f5159b9821486b. Label: Not FLS, Score: 0.9749909043312073
2023-12-06 00:00:02,312 - INFO - FinBERT-FLS classification completed for document 656e62dc84f5159b9821486e. Label: Not FLS, Score: 0.9859415888786316
2023-12-06 00:00:02,624 - INFO - FinBERT-FLS classification completed for document 656e630d84f5159b98214875. Label: Not FLS, Score: 0.9808713793754578
2023-12-06 00:00:02,863 - INFO - FinBERT-FLS classification completed for document 656e630d84f5159b98214876. Label: Not FLS, Score: 0.9650269746780396
2023-12-06 00:00:03,260 - INFO - FinBERT-FLS classification completed for document 656e630d84f5159b98214877. Label: Not FLS, Score: 0.9851454496383667
2023-12-06 00:00:03,657 - INFO - FinBERT-FLS classification completed for document 656e630d84f5159b98214878. Label: Not FLS, Score: 0.970547616481781
2023-12-06 00:00:03,888 - INFO - FinBERT-FLS classification completed for document 656e630e84f5159b98214879. Label: Specific FLS, Score: 0.6220859885215759
2023-12-06 00:00:04,228 - INFO - FinBERT-FLS classification completed for document 656eda319e6ba559ce081375. Label: Not FLS, Score: 0.7808703780174255
2023-12-06 00:00:04,423 - INFO - FinBERT-FLS classification completed for document 656eda319e6ba559ce081376. Label: Non-specific FLS, Score: 0.7963889837265015
2023-12-06 00:00:04,666 - INFO - FinBERT-FLS classification completed for document 656eda329e6ba559ce081377. Label: Not FLS, Score: 0.9296010136604309
2023-12-06 00:00:04,882 - INFO - FinBERT-FLS classification completed for document 656eda329e6ba559ce081378. Label: Not FLS, Score: 0.7823691964149475
2023-12-06 00:00:05,309 - INFO - FinBERT-FLS classification completed for document 656eda329e6ba559ce081379. Label: Not FLS, Score: 0.7522697448730469
2023-12-06 00:00:05,646 - INFO - FinBERT-FLS classification completed for document 656eda329e6ba559ce08137a. Label: Non-specific FLS, Score: 0.43722063302993774
2023-12-06 00:00:05,976 - INFO - FinBERT-FLS classification completed for document 656eda339e6ba559ce08137b. Label: Not FLS, Score: 0.9313022494316101
2023-12-06 00:00:06,711 - INFO - FinBERT-FLS classification completed for document 656eda339e6ba559ce08137c. Label: Not FLS, Score: 0.9720028042793274
2023-12-06 00:00:07,281 - INFO - FinBERT-FLS classification completed for document 656eda879e6ba559ce081388. Label: Not FLS, Score: 0.8393930792808533
